WARNING: A restricted method in java.lang.System has been called
WARNING: java.lang.System::load has been called by com.sun.jna.Native in an unnamed module (file:/nb5.jar)
WARNING: Use --enable-native-access=ALL-UNNAMED to avoid a warning for callers in this module
WARNING: Restricted methods will be blocked in a future release unless native access is enabled

WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper (file:/nb5.jar)
WARNING: Please consider reporting this to the maintainers of class com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="error_rate_15m",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="ops_active",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="error_rate_1m",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="errors_total",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="ops_complete",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 3.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="ops_pending",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="threads",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             value = 1.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="ops_complete",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 100000.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="error_rate_1m",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="error_rate_total",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 0.0
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="threads",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             value = 160.0
